id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,gender,color,size,pattern,google_product_category,default_product,variant
8104-12-1_11610,"Tapete de Couro Berlim - Branco - Quadriculado (5x5)","Tamanho: Redondo 1,60m Diâmetro",https://34.196.236.239/wp-content/uploads/2021/06/1106-branco.jpg,https://34.196.236.239/produtos/sob-encomenda/tapete-quadriculado/tapete-de-couro-berlim-branco-quadriculado-5x5/?attribute_pa_tamanho=160-diametro,"Berlim - Quadriculado 5x5, Branco, Tapete Quadriculados","Imperial Tapetes e Interiores",409BRL,in stock,BERLIM-BRANCO-12_11605,,"https://34.196.236.239/wp-content/uploads/2021/03/1106-branco-1.jpg,https://34.196.236.239/wp-content/uploads/2021/04/1104-branco-3.jpg,https://34.196.236.239/wp-content/uploads/2021/04/1104-branco-2.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,409BRL,new,published,,,,,,,"tamanho:Redondo 3,00m Diâmetro/Redondo 2,50m Diâmetro/Redondo 2,00m Diâmetro/Redondo 1,80m Diâmetro/Redondo 1,60m Diâmetro/Redondo 1,40m Diâmetro/Redondo 1,20m Diâmetro/3,00 x 4,00 m/3,00 x 3,00 m/2,50 x 2,50 m/2,50 x 3,50 m/2,50 x 3,00 m/2,00 x 3,00 m/2,00 x 2,50 m/2,00 x 2,00 m/1,50 x 2,00 m/1,00 x 1,50 m/0,60 x 2,00 m:Redondo 1,60m Diâmetro"
8105-12-1_11609,"Tapete de Couro Berlim - Branco - Quadriculado (5x5)","Tamanho: Redondo 1,80m Diâmetro",https://34.196.236.239/wp-content/uploads/2021/06/1106-branco.jpg,https://34.196.236.239/produtos/sob-encomenda/tapete-quadriculado/tapete-de-couro-berlim-branco-quadriculado-5x5/?attribute_pa_tamanho=180-diametro,"Berlim - Quadriculado 5x5, Branco, Tapete Quadriculados","Imperial Tapetes e Interiores",529BRL,in stock,BERLIM-BRANCO-12_11605,,"https://34.196.236.239/wp-content/uploads/2021/03/1106-branco-1.jpg,https://34.196.236.239/wp-content/uploads/2021/04/1104-branco-3.jpg,https://34.196.236.239/wp-content/uploads/2021/04/1104-branco-2.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,529BRL,new,published,,,,,,,"tamanho:Redondo 3,00m Diâmetro/Redondo 2,50m Diâmetro/Redondo 2,00m Diâmetro/Redondo 1,80m Diâmetro/Redondo 1,60m Diâmetro/Redondo 1,40m Diâmetro/Redondo 1,20m Diâmetro/3,00 x 4,00 m/3,00 x 3,00 m/2,50 x 2,50 m/2,50 x 3,50 m/2,50 x 3,00 m/2,00 x 3,00 m/2,00 x 2,50 m/2,00 x 2,00 m/1,50 x 2,00 m/1,00 x 1,50 m/0,60 x 2,00 m:Redondo 1,80m Diâmetro"
8106-12-1_11608,"Tapete de Couro Berlim - Branco - Quadriculado (5x5)","Tamanho: Redondo 2,00m Diâmetro",https://34.196.236.239/wp-content/uploads/2021/06/1106-branco.jpg,https://34.196.236.239/produtos/sob-encomenda/tapete-quadriculado/tapete-de-couro-berlim-branco-quadriculado-5x5/?attribute_pa_tamanho=200-diametro,"Berlim - Quadriculado 5x5, Branco, Tapete Quadriculados","Imperial Tapetes e Interiores",649BRL,in stock,BERLIM-BRANCO-12_11605,,"https://34.196.236.239/wp-content/uploads/2021/03/1106-branco-1.jpg,https://34.196.236.239/wp-content/uploads/2021/04/1104-branco-3.jpg,https://34.196.236.239/wp-content/uploads/2021/04/1104-branco-2.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,649BRL,new,published,,,,,,,"tamanho:Redondo 3,00m Diâmetro/Redondo 2,50m Diâmetro/Redondo 2,00m Diâmetro/Redondo 1,80m Diâmetro/Redondo 1,60m Diâmetro/Redondo 1,40m Diâmetro/Redondo 1,20m Diâmetro/3,00 x 4,00 m/3,00 x 3,00 m/2,50 x 2,50 m/2,50 x 3,50 m/2,50 x 3,00 m/2,00 x 3,00 m/2,00 x 2,50 m/2,00 x 2,00 m/1,50 x 2,00 m/1,00 x 1,50 m/0,60 x 2,00 m:Redondo 2,00m Diâmetro"
8107-12-1_11607,"Tapete de Couro Berlim - Branco - Quadriculado (5x5)","Tamanho: Redondo 2,50m Diâmetro",https://34.196.236.239/wp-content/uploads/2021/06/1106-branco.jpg,https://34.196.236.239/produtos/sob-encomenda/tapete-quadriculado/tapete-de-couro-berlim-branco-quadriculado-5x5/?attribute_pa_tamanho=250-diametro,"Berlim - Quadriculado 5x5, Branco, Tapete Quadriculados","Imperial Tapetes e Interiores",1009BRL,in stock,BERLIM-BRANCO-12_11605,,"https://34.196.236.239/wp-content/uploads/2021/03/1106-branco-1.jpg,https://34.196.236.239/wp-content/uploads/2021/04/1104-branco-3.jpg,https://34.196.236.239/wp-content/uploads/2021/04/1104-branco-2.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1009BRL,new,published,,,,,,,"tamanho:Redondo 3,00m Diâmetro/Redondo 2,50m Diâmetro/Redondo 2,00m Diâmetro/Redondo 1,80m Diâmetro/Redondo 1,60m Diâmetro/Redondo 1,40m Diâmetro/Redondo 1,20m Diâmetro/3,00 x 4,00 m/3,00 x 3,00 m/2,50 x 2,50 m/2,50 x 3,50 m/2,50 x 3,00 m/2,00 x 3,00 m/2,00 x 2,50 m/2,00 x 2,00 m/1,50 x 2,00 m/1,00 x 1,50 m/0,60 x 2,00 m:Redondo 2,50m Diâmetro"
8108-12-1_11606,"Tapete de Couro Berlim - Branco - Quadriculado (5x5)","Tamanho: Redondo 3,00m Diâmetro",https://34.196.236.239/wp-content/uploads/2021/06/1106-branco.jpg,https://34.196.236.239/produtos/sob-encomenda/tapete-quadriculado/tapete-de-couro-berlim-branco-quadriculado-5x5/?attribute_pa_tamanho=300-diametro,"Berlim - Quadriculado 5x5, Branco, Tapete Quadriculados","Imperial Tapetes e Interiores",1449BRL,in stock,BERLIM-BRANCO-12_11605,,"https://34.196.236.239/wp-content/uploads/2021/03/1106-branco-1.jpg,https://34.196.236.239/wp-content/uploads/2021/04/1104-branco-3.jpg,https://34.196.236.239/wp-content/uploads/2021/04/1104-branco-2.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1449BRL,new,published,,,,,,,"tamanho:Redondo 3,00m Diâmetro/Redondo 2,50m Diâmetro/Redondo 2,00m Diâmetro/Redondo 1,80m Diâmetro/Redondo 1,60m Diâmetro/Redondo 1,40m Diâmetro/Redondo 1,20m Diâmetro/3,00 x 4,00 m/3,00 x 3,00 m/2,50 x 2,50 m/2,50 x 3,50 m/2,50 x 3,00 m/2,00 x 3,00 m/2,00 x 2,50 m/2,00 x 2,00 m/1,50 x 2,00 m/1,00 x 1,50 m/0,60 x 2,00 m:Redondo 3,00m Diâmetro"
8108-01-1_11555,"Tapete de Couro Berlim - Preto e Branco - Quadriculado (5x5)","Tamanho: Redondo 3,00m Diâmetro",https://34.196.236.239/wp-content/uploads/2021/06/1106-preto-branco.jpg,https://34.196.236.239/produtos/sob-encomenda/tapete-quadriculado/tapete-de-couro-berlim-preto-e-branco-quadriculado-5x5/?attribute_pa_tamanho=300-diametro,"Berlim - Quadriculado 5x5, Preto e Branco, Tapete Quadriculados","Imperial Tapetes e Interiores",1449BRL,in stock,BERLIM-PRETO-BRANCO-01_11509,,"https://34.196.236.239/wp-content/uploads/2021/07/1103-preto-branco-1.jpg,https://34.196.236.239/wp-content/uploads/2021/07/1103-preto-branco-3.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1449BRL,new,published,,,,,,,"tamanho:0,60 x 2,00 m/1,00 x 1,50 m/1,50 x 2,00 m/2,00 x 2,00 m/2,00 x 2,50 m/2,50 x 2,50 m/2,00 x 3,00 m/2,50 x 3,00 m/2,50 x 3,50 m/3,00 x 3,00 m/3,00 x 4,00 m/Redondo 1,20m Diâmetro/Redondo 1,40m Diâmetro/Redondo 1,60m Diâmetro/Redondo 1,80m Diâmetro/Redondo 2,00m Diâmetro/Redondo 2,50m Diâmetro/Redondo 3,00m Diâmetro:Redondo 3,00m Diâmetro"
8107-01-1_11554,"Tapete de Couro Berlim - Preto e Branco - Quadriculado (5x5)","Tamanho: Redondo 2,50m Diâmetro",https://34.196.236.239/wp-content/uploads/2021/06/1106-preto-branco.jpg,https://34.196.236.239/produtos/sob-encomenda/tapete-quadriculado/tapete-de-couro-berlim-preto-e-branco-quadriculado-5x5/?attribute_pa_tamanho=250-diametro,"Berlim - Quadriculado 5x5, Preto e Branco, Tapete Quadriculados","Imperial Tapetes e Interiores",1009BRL,in stock,BERLIM-PRETO-BRANCO-01_11509,,"https://34.196.236.239/wp-content/uploads/2021/07/1103-preto-branco-1.jpg,https://34.196.236.239/wp-content/uploads/2021/07/1103-preto-branco-3.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1009BRL,new,published,,,,,,,"tamanho:0,60 x 2,00 m/1,00 x 1,50 m/1,50 x 2,00 m/2,00 x 2,00 m/2,00 x 2,50 m/2,50 x 2,50 m/2,00 x 3,00 m/2,50 x 3,00 m/2,50 x 3,50 m/3,00 x 3,00 m/3,00 x 4,00 m/Redondo 1,20m Diâmetro/Redondo 1,40m Diâmetro/Redondo 1,60m Diâmetro/Redondo 1,80m Diâmetro/Redondo 2,00m Diâmetro/Redondo 2,50m Diâmetro/Redondo 3,00m Diâmetro:Redondo 2,50m Diâmetro"
8106-01-1_11553,"Tapete de Couro Berlim - Preto e Branco - Quadriculado (5x5)","Tamanho: Redondo 2,00m Diâmetro",https://34.196.236.239/wp-content/uploads/2021/06/1106-preto-branco.jpg,https://34.196.236.239/produtos/sob-encomenda/tapete-quadriculado/tapete-de-couro-berlim-preto-e-branco-quadriculado-5x5/?attribute_pa_tamanho=200-diametro,"Berlim - Quadriculado 5x5, Preto e Branco, Tapete Quadriculados","Imperial Tapetes e Interiores",649BRL,in stock,BERLIM-PRETO-BRANCO-01_11509,,"https://34.196.236.239/wp-content/uploads/2021/07/1103-preto-branco-1.jpg,https://34.196.236.239/wp-content/uploads/2021/07/1103-preto-branco-3.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,649BRL,new,published,,,,,,,"tamanho:0,60 x 2,00 m/1,00 x 1,50 m/1,50 x 2,00 m/2,00 x 2,00 m/2,00 x 2,50 m/2,50 x 2,50 m/2,00 x 3,00 m/2,50 x 3,00 m/2,50 x 3,50 m/3,00 x 3,00 m/3,00 x 4,00 m/Redondo 1,20m Diâmetro/Redondo 1,40m Diâmetro/Redondo 1,60m Diâmetro/Redondo 1,80m Diâmetro/Redondo 2,00m Diâmetro/Redondo 2,50m Diâmetro/Redondo 3,00m Diâmetro:Redondo 2,00m Diâmetro"
8105-01-1_11552,"Tapete de Couro Berlim - Preto e Branco - Quadriculado (5x5)","Tamanho: Redondo 1,80m Diâmetro",https://34.196.236.239/wp-content/uploads/2021/06/1106-preto-branco.jpg,https://34.196.236.239/produtos/sob-encomenda/tapete-quadriculado/tapete-de-couro-berlim-preto-e-branco-quadriculado-5x5/?attribute_pa_tamanho=180-diametro,"Berlim - Quadriculado 5x5, Preto e Branco, Tapete Quadriculados","Imperial Tapetes e Interiores",529BRL,in stock,BERLIM-PRETO-BRANCO-01_11509,,"https://34.196.236.239/wp-content/uploads/2021/07/1103-preto-branco-1.jpg,https://34.196.236.239/wp-content/uploads/2021/07/1103-preto-branco-3.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,529BRL,new,published,,,,,,,"tamanho:0,60 x 2,00 m/1,00 x 1,50 m/1,50 x 2,00 m/2,00 x 2,00 m/2,00 x 2,50 m/2,50 x 2,50 m/2,00 x 3,00 m/2,50 x 3,00 m/2,50 x 3,50 m/3,00 x 3,00 m/3,00 x 4,00 m/Redondo 1,20m Diâmetro/Redondo 1,40m Diâmetro/Redondo 1,60m Diâmetro/Redondo 1,80m Diâmetro/Redondo 2,00m Diâmetro/Redondo 2,50m Diâmetro/Redondo 3,00m Diâmetro:Redondo 1,80m Diâmetro"
8104-01-1_11551,"Tapete de Couro Berlim - Preto e Branco - Quadriculado (5x5)","Tamanho: Redondo 1,60m Diâmetro",https://34.196.236.239/wp-content/uploads/2021/06/1106-preto-branco.jpg,https://34.196.236.239/produtos/sob-encomenda/tapete-quadriculado/tapete-de-couro-berlim-preto-e-branco-quadriculado-5x5/?attribute_pa_tamanho=160-diametro,"Berlim - Quadriculado 5x5, Preto e Branco, Tapete Quadriculados","Imperial Tapetes e Interiores",409BRL,in stock,BERLIM-PRETO-BRANCO-01_11509,,"https://34.196.236.239/wp-content/uploads/2021/07/1103-preto-branco-1.jpg,https://34.196.236.239/wp-content/uploads/2021/07/1103-preto-branco-3.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,409BRL,new,published,,,,,,,"tamanho:0,60 x 2,00 m/1,00 x 1,50 m/1,50 x 2,00 m/2,00 x 2,00 m/2,00 x 2,50 m/2,50 x 2,50 m/2,00 x 3,00 m/2,50 x 3,00 m/2,50 x 3,50 m/3,00 x 3,00 m/3,00 x 4,00 m/Redondo 1,20m Diâmetro/Redondo 1,40m Diâmetro/Redondo 1,60m Diâmetro/Redondo 1,80m Diâmetro/Redondo 2,00m Diâmetro/Redondo 2,50m Diâmetro/Redondo 3,00m Diâmetro:Redondo 1,60m Diâmetro"
8103-01-1_11549,"Tapete de Couro Berlim - Preto e Branco - Quadriculado (5x5)","Tamanho: Redondo 1,40m Diâmetro",https://34.196.236.239/wp-content/uploads/2021/06/1106-preto-branco.jpg,https://34.196.236.239/produtos/sob-encomenda/tapete-quadriculado/tapete-de-couro-berlim-preto-e-branco-quadriculado-5x5/?attribute_pa_tamanho=140-diametro,"Berlim - Quadriculado 5x5, Preto e Branco, Tapete Quadriculados","Imperial Tapetes e Interiores",319BRL,in stock,BERLIM-PRETO-BRANCO-01_11509,,"https://34.196.236.239/wp-content/uploads/2021/07/1103-preto-branco-1.jpg,https://34.196.236.239/wp-content/uploads/2021/07/1103-preto-branco-3.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,319BRL,new,published,,,,,,,"tamanho:0,60 x 2,00 m/1,00 x 1,50 m/1,50 x 2,00 m/2,00 x 2,00 m/2,00 x 2,50 m/2,50 x 2,50 m/2,00 x 3,00 m/2,50 x 3,00 m/2,50 x 3,50 m/3,00 x 3,00 m/3,00 x 4,00 m/Redondo 1,20m Diâmetro/Redondo 1,40m Diâmetro/Redondo 1,60m Diâmetro/Redondo 1,80m Diâmetro/Redondo 2,00m Diâmetro/Redondo 2,50m Diâmetro/Redondo 3,00m Diâmetro:Redondo 1,40m Diâmetro"
8102-01-1_11548,"Tapete de Couro Berlim - Preto e Branco - Quadriculado (5x5)","Tamanho: Redondo 1,20m Diâmetro",https://34.196.236.239/wp-content/uploads/2021/06/1106-preto-branco.jpg,https://34.196.236.239/produtos/sob-encomenda/tapete-quadriculado/tapete-de-couro-berlim-preto-e-branco-quadriculado-5x5/?attribute_pa_tamanho=120-diametro,"Berlim - Quadriculado 5x5, Preto e Branco, Tapete Quadriculados","Imperial Tapetes e Interiores",239BRL,in stock,BERLIM-PRETO-BRANCO-01_11509,,"https://34.196.236.239/wp-content/uploads/2021/07/1103-preto-branco-1.jpg,https://34.196.236.239/wp-content/uploads/2021/07/1103-preto-branco-3.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,239BRL,new,published,,,,,,,"tamanho:0,60 x 2,00 m/1,00 x 1,50 m/1,50 x 2,00 m/2,00 x 2,00 m/2,00 x 2,50 m/2,50 x 2,50 m/2,00 x 3,00 m/2,50 x 3,00 m/2,50 x 3,50 m/3,00 x 3,00 m/3,00 x 4,00 m/Redondo 1,20m Diâmetro/Redondo 1,40m Diâmetro/Redondo 1,60m Diâmetro/Redondo 1,80m Diâmetro/Redondo 2,00m Diâmetro/Redondo 2,50m Diâmetro/Redondo 3,00m Diâmetro:Redondo 1,20m Diâmetro"
1112-01_11545,"Tapete de Couro Berlim - Preto e Branco - Quadriculado (5x5)","Tamanho: 3,00 x 4,00 m",https://34.196.236.239/wp-content/uploads/2021/06/1106-preto-branco.jpg,https://34.196.236.239/produtos/sob-encomenda/tapete-quadriculado/tapete-de-couro-berlim-preto-e-branco-quadriculado-5x5/?attribute_pa_tamanho=300x400,"Berlim - Quadriculado 5x5, Preto e Branco, Tapete Quadriculados","Imperial Tapetes e Interiores",2459BRL,in stock,BERLIM-PRETO-BRANCO-01_11509,,"https://34.196.236.239/wp-content/uploads/2021/07/1103-preto-branco-1.jpg,https://34.196.236.239/wp-content/uploads/2021/07/1103-preto-branco-3.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2459BRL,new,published,,,,,,,"tamanho:0,60 x 2,00 m/1,00 x 1,50 m/1,50 x 2,00 m/2,00 x 2,00 m/2,00 x 2,50 m/2,50 x 2,50 m/2,00 x 3,00 m/2,50 x 3,00 m/2,50 x 3,50 m/3,00 x 3,00 m/3,00 x 4,00 m/Redondo 1,20m Diâmetro/Redondo 1,40m Diâmetro/Redondo 1,60m Diâmetro/Redondo 1,80m Diâmetro/Redondo 2,00m Diâmetro/Redondo 2,50m Diâmetro/Redondo 3,00m Diâmetro:3,00 x 4,00 m"
1111-01_11544,"Tapete de Couro Berlim - Preto e Branco - Quadriculado (5x5)","Tamanho: 3,00 x 3,00 m",https://34.196.236.239/wp-content/uploads/2021/06/1106-preto-branco.jpg,https://34.196.236.239/produtos/sob-encomenda/tapete-quadriculado/tapete-de-couro-berlim-preto-e-branco-quadriculado-5x5/?attribute_pa_tamanho=300x300,"Berlim - Quadriculado 5x5, Preto e Branco, Tapete Quadriculados","Imperial Tapetes e Interiores",1849BRL,in stock,BERLIM-PRETO-BRANCO-01_11509,,"https://34.196.236.239/wp-content/uploads/2021/07/1103-preto-branco-1.jpg,https://34.196.236.239/wp-content/uploads/2021/07/1103-preto-branco-3.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1849BRL,new,published,,,,,,,"tamanho:0,60 x 2,00 m/1,00 x 1,50 m/1,50 x 2,00 m/2,00 x 2,00 m/2,00 x 2,50 m/2,50 x 2,50 m/2,00 x 3,00 m/2,50 x 3,00 m/2,50 x 3,50 m/3,00 x 3,00 m/3,00 x 4,00 m/Redondo 1,20m Diâmetro/Redondo 1,40m Diâmetro/Redondo 1,60m Diâmetro/Redondo 1,80m Diâmetro/Redondo 2,00m Diâmetro/Redondo 2,50m Diâmetro/Redondo 3,00m Diâmetro:3,00 x 3,00 m"
1110-01_11543,"Tapete de Couro Berlim - Preto e Branco - Quadriculado (5x5)","Tamanho: 2,50 x 3,50 m",https://34.196.236.239/wp-content/uploads/2021/06/1106-preto-branco.jpg,https://34.196.236.239/produtos/sob-encomenda/tapete-quadriculado/tapete-de-couro-berlim-preto-e-branco-quadriculado-5x5/?attribute_pa_tamanho=250x350,"Berlim - Quadriculado 5x5, Preto e Branco, Tapete Quadriculados","Imperial Tapetes e Interiores",1799BRL,in stock,BERLIM-PRETO-BRANCO-01_11509,,"https://34.196.236.239/wp-content/uploads/2021/07/1103-preto-branco-1.jpg,https://34.196.236.239/wp-content/uploads/2021/07/1103-preto-branco-3.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1799BRL,new,published,,,,,,,"tamanho:0,60 x 2,00 m/1,00 x 1,50 m/1,50 x 2,00 m/2,00 x 2,00 m/2,00 x 2,50 m/2,50 x 2,50 m/2,00 x 3,00 m/2,50 x 3,00 m/2,50 x 3,50 m/3,00 x 3,00 m/3,00 x 4,00 m/Redondo 1,20m Diâmetro/Redondo 1,40m Diâmetro/Redondo 1,60m Diâmetro/Redondo 1,80m Diâmetro/Redondo 2,00m Diâmetro/Redondo 2,50m Diâmetro/Redondo 3,00m Diâmetro:2,50 x 3,50 m"
1109-01_11542,"Tapete de Couro Berlim - Preto e Branco - Quadriculado (5x5)","Tamanho: 2,50 x 3,00 m",https://34.196.236.239/wp-content/uploads/2021/06/1106-preto-branco.jpg,https://34.196.236.239/produtos/sob-encomenda/tapete-quadriculado/tapete-de-couro-berlim-preto-e-branco-quadriculado-5x5/?attribute_pa_tamanho=250x300,"Berlim - Quadriculado 5x5, Preto e Branco, Tapete Quadriculados","Imperial Tapetes e Interiores",1539BRL,in stock,BERLIM-PRETO-BRANCO-01_11509,,"https://34.196.236.239/wp-content/uploads/2021/07/1103-preto-branco-1.jpg,https://34.196.236.239/wp-content/uploads/2021/07/1103-preto-branco-3.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1539BRL,new,published,,,,,,,"tamanho:0,60 x 2,00 m/1,00 x 1,50 m/1,50 x 2,00 m/2,00 x 2,00 m/2,00 x 2,50 m/2,50 x 2,50 m/2,00 x 3,00 m/2,50 x 3,00 m/2,50 x 3,50 m/3,00 x 3,00 m/3,00 x 4,00 m/Redondo 1,20m Diâmetro/Redondo 1,40m Diâmetro/Redondo 1,60m Diâmetro/Redondo 1,80m Diâmetro/Redondo 2,00m Diâmetro/Redondo 2,50m Diâmetro/Redondo 3,00m Diâmetro:2,50 x 3,00 m"
1107-01_11541,"Tapete de Couro Berlim - Preto e Branco - Quadriculado (5x5)","Tamanho: 2,00 x 3,00 m",https://34.196.236.239/wp-content/uploads/2021/06/1106-preto-branco.jpg,https://34.196.236.239/produtos/sob-encomenda/tapete-quadriculado/tapete-de-couro-berlim-preto-e-branco-quadriculado-5x5/?attribute_pa_tamanho=200x300,"Berlim - Quadriculado 5x5, Preto e Branco, Tapete Quadriculados","Imperial Tapetes e Interiores",1229BRL,in stock,BERLIM-PRETO-BRANCO-01_11509,,"https://34.196.236.239/wp-content/uploads/2021/07/1103-preto-branco-1.jpg,https://34.196.236.239/wp-content/uploads/2021/07/1103-preto-branco-3.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1229BRL,new,published,,,,,,,"tamanho:0,60 x 2,00 m/1,00 x 1,50 m/1,50 x 2,00 m/2,00 x 2,00 m/2,00 x 2,50 m/2,50 x 2,50 m/2,00 x 3,00 m/2,50 x 3,00 m/2,50 x 3,50 m/3,00 x 3,00 m/3,00 x 4,00 m/Redondo 1,20m Diâmetro/Redondo 1,40m Diâmetro/Redondo 1,60m Diâmetro/Redondo 1,80m Diâmetro/Redondo 2,00m Diâmetro/Redondo 2,50m Diâmetro/Redondo 3,00m Diâmetro:2,00 x 3,00 m"
1108-01_11516,"Tapete de Couro Berlim - Preto e Branco - Quadriculado (5x5)","Tamanho: 2,50 x 2,50 m",https://34.196.236.239/wp-content/uploads/2021/06/1106-preto-branco.jpg,https://34.196.236.239/produtos/sob-encomenda/tapete-quadriculado/tapete-de-couro-berlim-preto-e-branco-quadriculado-5x5/?attribute_pa_tamanho=250x250,"Berlim - Quadriculado 5x5, Preto e Branco, Tapete Quadriculados","Imperial Tapetes e Interiores",1289BRL,in stock,BERLIM-PRETO-BRANCO-01_11509,,"https://34.196.236.239/wp-content/uploads/2021/07/1103-preto-branco-1.jpg,https://34.196.236.239/wp-content/uploads/2021/07/1103-preto-branco-3.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1289BRL,new,published,,,,,,,"tamanho:0,60 x 2,00 m/1,00 x 1,50 m/1,50 x 2,00 m/2,00 x 2,00 m/2,00 x 2,50 m/2,50 x 2,50 m/2,00 x 3,00 m/2,50 x 3,00 m/2,50 x 3,50 m/3,00 x 3,00 m/3,00 x 4,00 m/Redondo 1,20m Diâmetro/Redondo 1,40m Diâmetro/Redondo 1,60m Diâmetro/Redondo 1,80m Diâmetro/Redondo 2,00m Diâmetro/Redondo 2,50m Diâmetro/Redondo 3,00m Diâmetro:2,50 x 2,50 m"
1106-01_11515,"Tapete de Couro Berlim - Preto e Branco - Quadriculado (5x5)","Tamanho: 2,00 x 2,50 m",https://34.196.236.239/wp-content/uploads/2021/06/1106-preto-branco.jpg,https://34.196.236.239/produtos/sob-encomenda/tapete-quadriculado/tapete-de-couro-berlim-preto-e-branco-quadriculado-5x5/?attribute_pa_tamanho=200x250,"Berlim - Quadriculado 5x5, Preto e Branco, Tapete Quadriculados","Imperial Tapetes e Interiores",1029BRL,in stock,BERLIM-PRETO-BRANCO-01_11509,,"https://34.196.236.239/wp-content/uploads/2021/07/1103-preto-branco-1.jpg,https://34.196.236.239/wp-content/uploads/2021/07/1103-preto-branco-3.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1029BRL,new,published,,,,,,,"tamanho:0,60 x 2,00 m/1,00 x 1,50 m/1,50 x 2,00 m/2,00 x 2,00 m/2,00 x 2,50 m/2,50 x 2,50 m/2,00 x 3,00 m/2,50 x 3,00 m/2,50 x 3,50 m/3,00 x 3,00 m/3,00 x 4,00 m/Redondo 1,20m Diâmetro/Redondo 1,40m Diâmetro/Redondo 1,60m Diâmetro/Redondo 1,80m Diâmetro/Redondo 2,00m Diâmetro/Redondo 2,50m Diâmetro/Redondo 3,00m Diâmetro:2,00 x 2,50 m"
1105-01_11514,"Tapete de Couro Berlim - Preto e Branco - Quadriculado (5x5)","Tamanho: 2,00 x 2,00 m",https://34.196.236.239/wp-content/uploads/2021/06/1106-preto-branco.jpg,https://34.196.236.239/produtos/sob-encomenda/tapete-quadriculado/tapete-de-couro-berlim-preto-e-branco-quadriculado-5x5/?attribute_pa_tamanho=200x200,"Berlim - Quadriculado 5x5, Preto e Branco, Tapete Quadriculados","Imperial Tapetes e Interiores",819BRL,in stock,BERLIM-PRETO-BRANCO-01_11509,,"https://34.196.236.239/wp-content/uploads/2021/07/1103-preto-branco-1.jpg,https://34.196.236.239/wp-content/uploads/2021/07/1103-preto-branco-3.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,819BRL,new,published,,,,,,,"tamanho:0,60 x 2,00 m/1,00 x 1,50 m/1,50 x 2,00 m/2,00 x 2,00 m/2,00 x 2,50 m/2,50 x 2,50 m/2,00 x 3,00 m/2,50 x 3,00 m/2,50 x 3,50 m/3,00 x 3,00 m/3,00 x 4,00 m/Redondo 1,20m Diâmetro/Redondo 1,40m Diâmetro/Redondo 1,60m Diâmetro/Redondo 1,80m Diâmetro/Redondo 2,00m Diâmetro/Redondo 2,50m Diâmetro/Redondo 3,00m Diâmetro:2,00 x 2,00 m"
1104-01_11513,"Tapete de Couro Berlim - Preto e Branco - Quadriculado (5x5)","Tamanho: 1,50 x 2,00 m",https://34.196.236.239/wp-content/uploads/2021/06/1106-preto-branco.jpg,https://34.196.236.239/produtos/sob-encomenda/tapete-quadriculado/tapete-de-couro-berlim-preto-e-branco-quadriculado-5x5/?attribute_pa_tamanho=150x200,"Berlim - Quadriculado 5x5, Preto e Branco, Tapete Quadriculados","Imperial Tapetes e Interiores",619BRL,in stock,BERLIM-PRETO-BRANCO-01_11509,,"https://34.196.236.239/wp-content/uploads/2021/07/1103-preto-branco-1.jpg,https://34.196.236.239/wp-content/uploads/2021/07/1103-preto-branco-3.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,619BRL,new,published,,,,,,,"tamanho:0,60 x 2,00 m/1,00 x 1,50 m/1,50 x 2,00 m/2,00 x 2,00 m/2,00 x 2,50 m/2,50 x 2,50 m/2,00 x 3,00 m/2,50 x 3,00 m/2,50 x 3,50 m/3,00 x 3,00 m/3,00 x 4,00 m/Redondo 1,20m Diâmetro/Redondo 1,40m Diâmetro/Redondo 1,60m Diâmetro/Redondo 1,80m Diâmetro/Redondo 2,00m Diâmetro/Redondo 2,50m Diâmetro/Redondo 3,00m Diâmetro:1,50 x 2,00 m"
